CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00096/minimap2/vcf/sniffles/HG00096.vcf	HG00096.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00096/minimap2/vcf/sniffles/HG00096.vcf	HG00096.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00096/minimap2/vcf/sniffles/HG00096.vcf	HG00096.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00096/minimap2/vcf/sniffles/HG00096.vcf	HG00096.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00096/minimap2/vcf/sniffles/HG00096.vcf	HG00096.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG002/minimap2/vcf/sniffles/HG002.vcf	HG002.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG002/minimap2/vcf/sniffles/HG002.vcf	HG002.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG002/minimap2/vcf/sniffles/HG002.vcf	HG002.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG002/minimap2/vcf/sniffles/HG002.vcf	HG002.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG002/minimap2/vcf/sniffles/HG002.vcf	HG002.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG003/minimap2/vcf/sniffles/HG003.vcf	HG003.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG003/minimap2/vcf/sniffles/HG003.vcf	HG003.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG003/minimap2/vcf/sniffles/HG003.vcf	HG003.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG003/minimap2/vcf/sniffles/HG003.vcf	HG003.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG003/minimap2/vcf/sniffles/HG003.vcf	HG003.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG004/minimap2/vcf/sniffles/HG004.vcf	HG004.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG004/minimap2/vcf/sniffles/HG004.vcf	HG004.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG004/minimap2/vcf/sniffles/HG004.vcf	HG004.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG004/minimap2/vcf/sniffles/HG004.vcf	HG004.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG004/minimap2/vcf/sniffles/HG004.vcf	HG004.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00512/minimap2/vcf/sniffles/HG00512.vcf	HG00512.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00512/minimap2/vcf/sniffles/HG00512.vcf	HG00512.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00512/minimap2/vcf/sniffles/HG00512.vcf	HG00512.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00512/minimap2/vcf/sniffles/HG00512.vcf	HG00512.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG00512/minimap2/vcf/sniffles/HG00512.vcf	HG00512.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG005/minimap2/vcf/sniffles/HG005.vcf	HG005.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG005/minimap2/vcf/sniffles/HG005.vcf	HG005.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG005/minimap2/vcf/sniffles/HG005.vcf	HG005.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG005/minimap2/vcf/sniffles/HG005.vcf	HG005.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG005/minimap2/vcf/sniffles/HG005.vcf	HG005.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG006/minimap2/vcf/sniffles/HG006.vcf	HG006.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG006/minimap2/vcf/sniffles/HG006.vcf	HG006.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG006/minimap2/vcf/sniffles/HG006.vcf	HG006.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG006/minimap2/vcf/sniffles/HG006.vcf	HG006.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG006/minimap2/vcf/sniffles/HG006.vcf	HG006.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG007/minimap2/vcf/sniffles/HG007.vcf	HG007.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG007/minimap2/vcf/sniffles/HG007.vcf	HG007.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG007/minimap2/vcf/sniffles/HG007.vcf	HG007.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG007/minimap2/vcf/sniffles/HG007.vcf	HG007.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/HG007/minimap2/vcf/sniffles/HG007.vcf	HG007.25x.vcf
CCS	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/NA12878/minimap2/vcf/sniffles/NA12878.vcf	NA12878.25x.vcf
CCS	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/NA12878/minimap2/vcf/sniffles/NA12878.vcf	NA12878.25x.vcf
CCS	25x	INS	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/NA12878/minimap2/vcf/sniffles/NA12878.vcf	NA12878.25x.vcf
CCS	25x	DUP	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/NA12878/minimap2/vcf/sniffles/NA12878.vcf	NA12878.25x.vcf
CCS	25x	INV	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CCS/NA12878/minimap2/vcf/sniffles/NA12878.vcf	NA12878.25x.vcf
CLR	25x	TRA	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CLR/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
CLR	25x	DEL	minimap2	sniffles	/home/lz/Data_sequence/2023_11_14/working/Pipelines/CLR/CHM13/minimap2/vcf/sniffles/CHM13.vcf	CHM13.25x.vcf
